Driver,QualifyingTime (s),Team,AvgRaceTime (s),Temperature (°C),Humidity (%),Pressure (mbar),Rainfall (mm),TrackTemp (°C),Date,Year,GP,DriverHistoricalAvg (s),Driver_Dry_Perf,Driver_Damp_Perf,Driver_Wet_Perf,Driver_Cold_Perf,Driver_Mid_Perf,Driver_Hot_Perf,Driver_HighDownforce_Perf,Driver_LowDownforce_Perf,DriverEloBefore,ConstructorEloBefore
MAG,79.833,Haas F1 Team,85.51704347826087,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,2022-10-30,2022,Mexico City Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1446.432816277489,1130.5886214616476
MSC,80.419,Haas F1 Team,85.50471014492753,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,2022-10-30,2022,Mexico City Grand Prix,94.00128022817285,19.15009746588694,24.48031844316674,10.0,22.68421052631579,20.682205274065126,13.049289891395157,50.0,50.0,1258.62535926383,1130.5886214616476
VET,80.419,Aston Martin,85.24357971014493,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,2022-10-30,2022,Mexico City Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,1582.0575427043425,1393.3253773993436
STR,80.52,Aston Martin,85.38721739130435,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,2022-10-30,2022,Mexico City Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1648.2720141885377,1393.3253773993436
ALB,80.859,Williams,84.99607246376812,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,2022-10-30,2022,Mexico City Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1490.1879005293115,1052.8337651619447
LAT,81.167,Williams,86.38779411764706,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,2022-10-30,2022,Mexico City Grand Prix,93.96836190442718,21.305821371610847,33.91906236178682,20.087719298245617,42.280701754385966,22.833442029800324,16.42982456140351,50.0,50.0,1064.668943993776,1052.8337651619447
VER,71.877,Red Bull Racing,83.30765714285714,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2292.439759793891,2040.1267462891813
RUS,72.059,Mercedes,83.22098571428572,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,2051.6092622545657,1830.8909856708026
NOR,72.263,McLaren,82.43155102040816,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,1788.3529443186685,1557.907069954346
SAI,72.357,Ferrari,83.12857142857143,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2166.693161164938,2027.1442205638477
OCO,72.425,Alpine,83.20519999999999,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1604.2745559000803,1541.5395812428374
ALO,72.504,Alpine,83.04112857142857,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1801.3459121527537,1541.5395812428374
HAM,72.611,Mercedes,83.21057142857143,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2125.291096617951,1830.8909856708026
PER,75.601,Red Bull Racing,83.35029999999999,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,2162.073137649365,2040.1267462891813
LEC,70.95,Ferrari,83.21582857142857,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2211.666809550905,2027.1442205638477
ALB,71.631,Williams,83.38998571428571,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1315.2057392494064,1017.6256361340897
GAS,71.675,AlphaTauri,83.41117142857144,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1490.9357268027507,1270.393112202923
VET,71.678,Aston Martin,83.41175714285714,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,1435.4625788950561,1305.7889087841636
STR,72.21,Aston Martin,83.31724285714286,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1416.9765577757694,1305.7889087841636
LAT,75.095,Williams,83.42065714285714,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.96836190442718,21.305821371610847,33.91906236178682,20.087719298245617,42.280701754385966,22.833442029800324,16.42982456140351,50.0,50.0,1029.7946113264736,1017.6256361340897
ZHO,75.197,Alfa Romeo,83.38297142857142,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1517.3574210083952,1367.0837279241532
BOT,75.486,Alfa Romeo,83.31322857142858,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1792.732828611397,1367.0837279241532
TSU,76.264,AlphaTauri,84.51339130434782,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1444.6797699249107,1270.393112202923
MSC,76.361,Haas F1 Team,83.43754285714286,23.010778443113775,76.07784431137725,922.1604790419161,0.0,46.04910179640718,2022-11-13,2022,São Paulo Grand Prix,94.00128022817285,19.15009746588694,24.48031844316674,10.0,22.68421052631579,20.682205274065126,13.049289891395157,50.0,50.0,1276.6642302664177,1142.7912839810347
VER,83.824,Red Bull Racing,90.76694736842106,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2220.0874317063126,1940.262493415521
PER,84.052,Red Bull Racing,90.92554385964912,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1778.558293816284,1940.262493415521
LEC,84.092,Ferrari,90.88584210526317,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2291.619161518515,2057.304360598844
SAI,84.242,Ferrari,91.14684210526316,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2005.5963833451892,2057.304360598844
HAM,84.508,Mercedes,91.89116666666666,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1882.6249240354578,1735.9584036347167
RUS,84.511,Mercedes,91.32098245614036,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,2027.7090881792835,1735.9584036347167
NOR,84.769,McLaren,91.68842105263157,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,1802.1653854636775,1491.0211872257237
OCO,84.83,Alpine,91.68754385964911,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1631.9103822022855,1446.7514128136768
VET,84.961,Aston Martin,92.14661403508772,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,1729.3017248581398,1402.01044757131
RIC,85.045,McLaren,92.08752631578946,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1555.0660370342257,1491.0211872257237
ALO,85.096,Alpine,92.89853846153846,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1713.9068264136793,1446.7514128136768
TSU,85.219,AlphaTauri,92.22012280701753,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1318.553932250505,1408.0985198315811
MSC,85.225,Haas F1 Team,92.95108928571429,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,94.00128022817285,19.15009746588694,24.48031844316674,10.0,22.68421052631579,20.682205274065126,13.049289891395157,50.0,50.0,1185.1034135448376,1088.3981824552025
STR,85.359,Aston Martin,91.99426315789474,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1622.691999827055,1402.01044757131
ZHO,85.408,Alfa Romeo,92.57857142857142,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1455.3853956627436,1286.6208078412665
MAG,85.834,Haas F1 Team,93.13289285714286,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1423.4426776120472,1088.3981824552025
GAS,85.859,AlphaTauri,92.57880357142858,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1792.6275831424882,1408.0985198315811
BOT,85.892,Alfa Romeo,92.72551785714286,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1580.771569147868,1286.6208078412665
ALB,86.028,Williams,92.57332142857142,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1721.7015529473017,1244.8654573595368
LAT,86.054,Williams,94.3237037037037,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,2022-11-20,2022,Abu Dhabi Grand Prix,93.96836190442718,21.305821371610847,33.91906236178682,20.087719298245617,42.280701754385966,22.833442029800324,16.42982456140351,50.0,50.0,1163.2410552020715,1244.8654573595368
VER,89.708,Red Bull Racing,98.88780357142856,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2275.7181067075708,1977.3538755927539
PER,89.846,Red Bull Racing,99.06535714285714,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1997.8461341795942,1977.3538755927539
LEC,90.0,Ferrari,99.62863157894736,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2265.6882164211324,2044.8202717972297
SAI,90.154,Ferrari,99.69873214285714,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2040.9191280752511,2044.8202717972297
ALO,90.336,Aston Martin,99.49580357142858,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1684.5446023774812,1410.7786706381007
RUS,90.34,Mercedes,99.82048214285714,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,1989.4993760240209,1748.5096583279435
HAM,90.384,Mercedes,99.73973214285715,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1946.3592754719707,1748.5096583279435
STR,90.836,Aston Martin,99.76014285714287,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,2023-03-05,2023,Bahrain Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1553.2812741092405,1410.7786706381007
